name,price,bedroom_count,bathroom_count,price_per_m2,type,land_area,building_area,interior,floor_count,parking_spaces,construction_date,listing_date,latitude,longitude,map_link,developer,url_link
Rumah modern dikawasan super block,1200000000,3,2,13.333.333,Rumah Dijual,69,90,Tak Berperabot,,2,,2022-07-04,-6.367401,106.65508,"https://maps.google.com/maps?ll=-6.367401,106.65508&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-modern-dikawasan-super-block-oleh-sri-radonna-sinaga-17907676
CLUSTER BARU AKSES LANGSUNG JALAN RAYA UTAMA,1100000000,3,2,11.340.206,Rumah Dijual,70,97,,,2,,2022-06-26,-6.33158,106.889582,"https://maps.google.com/maps?ll=-6.33158,106.889582&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-baru-akses-langsung-jalan-raya-utama-oleh-kim-ro-mi-20075993
Rumah 2Lantai Luas 12x20 Type 4+1KT Cluster Palm Spring Jakarta Garden City,4900000000,4,3,20.416.667,Rumah Dijual,235,240,Lengkap,,2,,2022-06-12,-6.178626,106.953344,"https://maps.google.com/maps?ll=-6.178626,106.953344&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-2lantai-luas-12x20-type-4-1kt-cluster-palm-spring-jakarta-garden-city-oleh-william-tirta-19585291
"Rumah Mewah Di Jakarta Harga Termurah @ Wisteria Keppeland Dekat Aeon Mal, Ikea, Akses Tol",2139000000,4,2,25.464.286,Rumah Dijual,94,84,Tak Berperabot,,2,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-jakarta-harga-termurah-wisteria-keppeland-dekat-aeon-mal-ikea-akses-tol-oleh-meliana-20242752
Rumah Mewah Siap Huni Jarang Ada @ ASYA Jakarta,3800000000,5,5,30.158.730,Rumah Dijual,146,126,Tak Berperabot,,2,,2022-06-26,-6.178626,106.953344,"https://maps.google.com/maps?ll=-6.178626,106.953344&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-mewah-siap-huni-jarang-ada-asya-jakarta-oleh-maria-20243535
Rumah Mewah Perdana New Cluster Kelimutu @ ASYA Jakarta,4000000000,5,6,38.095.238,Rumah Dijual,105,105,Tak Berperabot,,1,,2022-06-26,-6.178626,106.953344,"https://maps.google.com/maps?ll=-6.178626,106.953344&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-mewah-perdana-new-cluster-kelimutu-asya-jakarta-oleh-maria-20243220
Cakung,1625000000,2,2,16.927.083,Rumah Dijual,130,96,Tak Berperabot,,1,,2022-07-06,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-lien-19959615
Cakung,1350000000,4,3,11.250.000,Rumah Dijual,150,120,,,,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-lia-p-s-20280664
Cakung,1650000000,3,3,13.750.000,Rumah Dijual,150,120,,,,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-lia-p-s-20280634
Cakung,1550000000,4,3,9.567.901,Rumah Dijual,100,162,,,,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-lia-p-s-20280608
Cakung,1300000000,2,2,12.500.000,Rumah Dijual,60,104,Tak Berperabot,,1,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-rita-rahmayanti-20262406
Cakung,2900000000,3,3,5.918.367,Rumah Dijual,250,490,,,2,,2022-06-26,-6.200395,106.950618,"https://maps.google.com/maps?ll=-6.200395,106.950618&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-rizky-eko-saputro-20257394
Cakung,3200000000,4,3,17.777.778,Rumah Dijual,160,180,Sebagian,,2,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-nelfi-tanjung-20122838
Cakung,550000,1,2,6.180,Rumah Dijual,89,89,,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-dini-wardin-20243716
Cakung,4700000000,6,5,11.750.000,Rumah Dijual,320,400,,,,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-lia-p-s-20236998
Cakung,5500000000,4,4,35.947.712,Rumah Dijual,180,153,Tak Berperabot,,1,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-prihantoro-20167370
Cakung,4900000000,3,3,58.333.333,Rumah Dijual,119,84,Tak Berperabot,,,,2022-06-26,-6.178626,106.953344,"https://maps.google.com/maps?ll=-6.178626,106.953344&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-ismail-tjitrabudi-17738497
Cakung,4700000000,6,5,11.750.000,Rumah Dijual,300,400,,,2,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-fenni-sarayar-20216532
Cakung,4700000000,6,5,11.750.000,Rumah Dijual,300,400,,,2,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-zulfikar-20212252
Cakung,1800000000,3,2,15.000.000,Rumah Dijual,150,120,Tak Berperabot,,1,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-hendrawati-19659654
Cakung,3200000000,4,3,17.777.778,Rumah Dijual,160,180,,,2,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-nava-tanjung-20112207
Cakung,2790734080,3,3,17.442.088,Rumah Dijual,97,160,Tak Berperabot,,2,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-zulmeiwan-19959377
Cakung,893068050,2,1,14.884.468,Rumah Dijual,50,60,Tak Berperabot,,1,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-agustinus-18401625
Cakung,3650000000,10,8,18.250.000,Rumah Dijual,376,200,Lengkap,,,,2022-06-19,,,,,https://www.rumah.com/listing-properti/dijual-cakung-oleh-raymond-19686171
Cakung,1325000000,2,2,15.588.235,Rumah Dijual,59,85,,,1,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-maxie-adrian-19975714
Cakung,1775000000,4,3,18.489.583,Rumah Dijual,160,96,,,2,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-maxie-adrian-19967521
Cakung,4300000000,4,4,21.500.000,Rumah Dijual,185,200,Tak Berperabot,,1,,2022-06-12,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-lien-20074366
Cakung,15000000000,7,7,38.961.039,Rumah Dijual,600,385,,,3,,2022-06-12,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-zulfikar-20183527
Cakung,3170730000,5,4,26.422.750,Rumah Dijual,115,120,,,2,,2022-06-10,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-tatang-cahyana-20150372
Cakung,6250000000,5,4,27.173.913,Rumah Dijual,350,230,Sebagian,,1,,2022-06-10,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-oleh-zulmeiwan-18700591
Grand Cakung,375000000,2,1,6.250.000,Rumah Dijual,36,60,Sebagian,,1,,2022-07-06,-6.186989,106.958523,"https://maps.google.com/maps?ll=-6.186989,106.958523&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",PT. Permata Persada Pertiwi,https://www.rumah.com/listing-properti/dijual-grand-cakung-oleh-abdul-roby-20129953
Cakung Townhouse,933675000,3,2,13.338.214,Rumah Dijual,73,70,Tak Berperabot,,1,,2022-07-09,-6.172187,106.952188,"https://maps.google.com/maps?ll=-6.172187,106.952188&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-townhouse-oleh-widi-ispiono-19632362
Metland cakung,1950000000,5,4,16.250.000,Rumah Dijual,120,120,,,1,,2022-07-09,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-oleh-lianny-20051073
Metland cakung,1000000000,2,2,11.111.111,Rumah Dijual,45,90,,,1,,2022-07-09,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-oleh-lianny-20150010
Metland Cakung,3100000000,4,4,19.375.000,Rumah Dijual,250,160,Tak Berperabot,,2,,2022-07-06,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-oleh-robert-yb-19704216
"Penggilingan, Cakung",2500000000,4,3,17.361.111,Rumah Dijual,288,144,Sebagian,,2,,2022-07-06,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-penggilingan-cakung-oleh-rahayu-20207091
Cakung rorotan,,3,3,,Rumah Dijual,60,60,Tak Berperabot,,1,,2022-07-04,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-rorotan-oleh-marlin-wardana-20256635
Cakung Residence,500000,1,1,31.250,Rumah Dijual,16,16,Tak Berperabot,,1,,2022-07-03,-6.176675,106.948602,"https://maps.google.com/maps?ll=-6.176675,106.948602&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-residence-oleh-agus-sudrajat-20067507
Cakung Residence,2400000000,5,3,15.789.474,Rumah Dijual,185,152,,,,,2022-07-03,-6.176675,106.948602,"https://maps.google.com/maps?ll=-6.176675,106.948602&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-residence-oleh-imelda-an-20272503
Jl. Tipar cakung,1200000000,Studio,0,9.160.305,Rumah Dijual,110,131,,,2,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jl-tipar-cakung-oleh-eli-19752707
AEON Cakung,3500000000,5,3,25.735.294,Rumah Dijual,200,136,,,2,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-aeon-cakung-oleh-nila-amalia-19791482
Cakung Residence,1900000000,4,4,10.857.143,Rumah Dijual,160,175,Tak Berperabot,,1,,2022-06-26,-6.176675,106.948602,"https://maps.google.com/maps?ll=-6.176675,106.948602&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-residence-oleh-slamet-riadi-20235949
Metland cakung,4700000000,6,5,11.750.000,Rumah Dijual,300,400,Tak Berperabot,,2,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-oleh-andi-20229745
Cakung Residence,1000000000,3,2,11.904.762,Rumah Dijual,120,84,,,1,,2022-06-19,-6.176675,106.948602,"https://maps.google.com/maps?ll=-6.176675,106.948602&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-residence-oleh-iin-maria-20222759
Cakung Residence,380000000,3,1,6.333.333,Rumah Dijual,48,60,Tak Berperabot,,2,,2022-06-19,-6.176675,106.948602,"https://maps.google.com/maps?ll=-6.176675,106.948602&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-residence-oleh-taufik-ilham-19700972
"Wisteria, Cakung",2200000000,3,2,26.506.024,Rumah Dijual,79,83,,,1,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-wisteria-cakung-oleh-hanny-lomar-astapura-19869391
Metland Cakung,2650000000,4,5,11.622.807,Rumah Dijual,200,228,Tak Berperabot,,2,,2022-06-19,,,,,https://www.rumah.com/listing-properti/dijual-metland-cakung-oleh-riris-16717119
WISTERIA CAKUNG,2500000000,4,3,29.761.905,Rumah Dijual,79,84,Tak Berperabot,,2,,2022-06-19,,,,,https://www.rumah.com/listing-properti/dijual-wisteria-cakung-oleh-okky-susanto-18265813
Grand Cakung,1500000000,3,3,10.000.000,Rumah Dijual,153,150,,,1,,2022-06-10,-6.186989,106.958523,"https://maps.google.com/maps?ll=-6.186989,106.958523&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",PT. Permata Persada Pertiwi,https://www.rumah.com/listing-properti/dijual-grand-cakung-oleh-herman-20180218
Cluster Wisteria Cakung,1900000000,3,2,22.619.048,Rumah Dijual,86,84,Tak Berperabot,,2,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-wisteria-cakung-oleh-sessu-18432300
"Metland Menteng, Cakung",1800000000,3,2,15.000.000,Rumah Dijual,150,120,,,1,,2022-06-26,-6.210585,106.977611,"https://maps.google.com/maps?ll=-6.210585,106.977611&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-menteng-cakung-oleh-mutia-18877566
"Cakung, Jakarta Timur",1150000000,3,2,11.057.692,Rumah Dijual,100,104,Sebagian,,,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-lydia-20225856
"Cakung, Jakarta Timur",1000000000,3,2,11.904.762,Rumah Dijual,120,84,Sebagian,,1,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-lydia-20225743
"Cakung, Jakarta Timur",1450000000,2,2,15.104.167,Rumah Dijual,100,96,,,,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-obbie-20233680
"Cakung, Jakarta Timur",2500000000,5,4,12.500.000,Rumah Dijual,300,200,,,,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-obbie-20231936
Cakung (Jakarta Timur),3500000000,5,4,17.500.000,Rumah Dijual,300,200,,,2,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-obbie-20231764
Cakung (Jakarta Timur),1560000000,4,3,9.629.630,Rumah Dijual,162,162,,,,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-obbie-20231506
Komplek Pertamina Cakung,2300000000,3,2,9.583.333,Rumah Dijual,100,240,,,,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-komplek-pertamina-cakung-oleh-karmelita-20110978
Dijual Rumah Cakung,8000000000,2,2,29.629.630,Rumah Dijual,200,270,,,,,2022-06-26,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-cakung-oleh-julie-20227779
cakung jakarta timur,1000000000,3,2,11.904.762,Rumah Dijual,120,84,,,1,,2022-06-19,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-obbie-20223442
Cluster teresta cakung,1930000000,5,3,14.191.176,Rumah Dijual,120,136,,,,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-teresta-cakung-oleh-lia-p-s-20217670
Royal residence cakung,1750000000,5,4,14.583.333,Rumah Dijual,180,120,,,,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-royal-residence-cakung-oleh-evi-rosalina-19705896
"cakung , Jakarta timur",2900000000,3,3,24.166.667,Rumah Dijual,160,120,,,2,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-angelina-20213039
"Pulogebang Permai, Pulogebang, Cakung",2500000000,4,2,7.575.758,Rumah Dijual,250,330,Tak Berperabot,,1,,2022-06-19,-6.207955,106.953569,"https://maps.google.com/maps?ll=-6.207955,106.953569&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-pulogebang-permai-pulogebang-cakung-oleh-peter-lie-20207289
"Cakung, Jakarta Timur",2950000000,4,3,18.209.877,Rumah Dijual,250,162,,,,,2022-06-19,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-olin-wei-20197228
,,4,4,9.259.259,Rumah Dijual,100,162,Tak Berperabot,,1,,2022-06-10,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-imron-rosyadi-19958640
"Cakung, Jakarta Timur",4700000000,4,3,11.750.000,Rumah Dijual,300,400,,,,,2022-06-10,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-fivie-juffriy-20170541
"Cakung, Jakarta Timur",2200000000,4,4,18.333.333,Rumah Dijual,110,120,,,1,,2022-06-10,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cakung-jakarta-timur-oleh-ika-20167952
Cluster Metland Menteng Cakung,2200000000,4,3,13.750.000,Rumah Dijual,200,160,,,,,2022-07-07,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-metland-menteng-cakung-oleh-yennie-20310144
"Wisteria, Cakung Timur, Jakarta Timur",1499900000,3,2,21.427.143,Rumah Dijual,100,70,Tak Berperabot,,2,,2022-07-07,-6.185312,106.965672,"https://maps.google.com/maps?ll=-6.185312,106.965672&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-wisteria-cakung-timur-jakarta-timur-oleh-willy-kurniawan-20093045
Metland Cakung Jakarta timur,1950000000,2,2,20.312.500,Rumah Dijual,52,96,Tak Berperabot,,1,,2022-07-07,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-mira-20211474
Metland cakung jakarta timur,65000000000,7,5,130.000.000,Rumah Dijual,200,500,Tak Berperabot,,3,,2022-07-07,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-ade-20310405
Metlad cluster victoria cakung,3000000000,3,3,12.605.042,Rumah Dijual,135,238,Tak Berperabot,,1,,2022-07-07,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metlad-cluster-victoria-cakung-oleh-ade-20310267
Metland cakung Jakarta timur,2200000000,4,3,13.750.000,Rumah Dijual,200,160,,,1,,2022-07-07,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-ade-20310160
"Pulogebang, Cakung, Jakarta timur",1250000000,2,1,13.888.889,Rumah Dijual,45,90,Tak Berperabot,,1,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-pulogebang-cakung-jakarta-timur-oleh-nur-fitriyani-20070489
Metland cakung jakarta timur,1150000000,2,2,12.777.778,Rumah Dijual,120,90,,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-julia-19945845
Metland cakung jakarta timur,3100000000,4,4,19.375.000,Rumah Dijual,250,160,,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-julia-19597853
Metland Cakung Jakarta Timur,3100000000,4,4,19.375.000,Rumah Dijual,250,160,,,2,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-iin-maria-19527535
Metland Cakung Jakarta timur,1750000000,2,2,14.583.333,Rumah Dijual,150,120,,,2,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-iin-maria-18583962
JGC cakung jakarta timur,2100000000,4,2,20.588.235,Rumah Dijual,50,102,Tak Berperabot,,2,,2022-06-26,-6.178626,106.953344,"https://maps.google.com/maps?ll=-6.178626,106.953344&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jgc-cakung-jakarta-timur-oleh-susy-bangun-20249421
Cluster Teresta Metland Cakung,2500000000,3,2,26.041.667,Rumah Dijual,160,96,Lengkap,,2,,2022-06-26,-6.177532,106.963581,"https://maps.google.com/maps?ll=-6.177532,106.963581&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-teresta-metland-cakung-oleh-debbyana-16877974
Metland Cakung Jakarta timur,1350000000,2,2,16.071.429,Rumah Dijual,72,84,,,1,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-metland-cakung-jakarta-timur-oleh-iin-maria-19678192
Rumah Metland Menteng Cakung,2300000000,4,4,19.166.667,Rumah Dijual,110,120,Sebagian,,1,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-metland-menteng-cakung-oleh-rihat-lung-19686993
Dijual Rumah di Cakung,2000000000,6,3,10.000.000,Rumah Dijual,350,200,,,1,,2022-06-19,,,,,https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-cakung-oleh-monica-17092107
