name,price,bedroom_count,bathroom_count,price_per_m2,type,land_area,building_area,interior,floor_count,parking_spaces,construction_date,listing_date,latitude,longitude,map_link,developer,url_link
Rumah 2 lantai 4. 5 x 15 dekat kelapa Gading,1675000000,3,4,25.000.000,Rumah Dijual,90,67,Tak Berperabot,,1,,2022-06-27,,,,,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-4-5-x-15-dekat-kelapa-gading-oleh-rahayu-19219014
Dijual Rumah Full Furnish dan Cantik di Kelapa Gading,1600000000,3,2,25.000.000,Rumah Dijual,56,64,Lengkap,,1,,2022-06-27,,,,,https://www.rumah.com/listing-properti/dijual-dijual-rumah-full-furnish-dan-cantik-di-kelapa-gading-oleh-ayu-kusuma-19178687
Disewakan cepat rumah full furnished belakang mall kelapa gading,90000000,5,3,1.000.000,Rumah Dijual,120,90,,,2,,2022-06-27,-6.160726,106.915202,"https://maps.google.com/maps?ll=-6.160726,106.915202&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-disewakan-cepat-rumah-full-furnished-belakang-mall-kelapa-gading-oleh-yong-li-20238946
DIJUAL KOST-KOSTAN DI DAERAH KELAPA GADING JAKARTA UTARA,9900000000,10,10,33.000.000,Rumah Dijual,650,300,,,,,2022-06-27,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-kost-kostan-di-daerah-kelapa-gading-jakarta-utara-oleh-imelda-an-20238339
"Rumah Arcadia Kelapa Gading 6x15, 2lt, jalan 3 mobil",2250000000,3,2,25.000.000,Rumah Dijual,150,90,Tak Berperabot,,,,2022-06-27,-6.158845,106.894546,"https://maps.google.com/maps?ll=-6.158845,106.894546&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-arcadia-kelapa-gading-6x15-2lt-jalan-3-mobil-oleh-vina-20144955
"Dijual Rumah Brand New kelapa gading, Luas 65 meter",2800000000,4,3,43.076.923,Rumah Dijual,200,65,,,,,2022-06-27,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-brand-new-kelapa-gading-luas-65-meter-oleh-silvia-20236167
Dijual Cepat Rumah Di Janur Elok Kelapa Gading (002),5200000000,4,4,,Rumah Dijual,220,,Sebagian,,3,,2022-06-27,-6.158845,106.894546,"https://maps.google.com/maps?ll=-6.158845,106.894546&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-di-janur-elok-kelapa-gading-002-oleh-david-tirtadjaya-20113941
Dijual CEPAT Rumah Di Janur Elok Kelapa Gading (002),5200000000,4,4,,Rumah Dijual,220,,Sebagian,,3,,2022-06-27,-6.146437,106.906188,"https://maps.google.com/maps?ll=-6.146437,106.906188&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-di-janur-elok-kelapa-gading-002-oleh-lastri-20231459
Dijual CEPAT Rumah Di Janur Elok Kelapa Gading (002),5200000000,4,4,,Rumah Dijual,220,,Sebagian,,3,,2022-06-27,-6.146437,106.906188,"https://maps.google.com/maps?ll=-6.146437,106.906188&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-di-janur-elok-kelapa-gading-002-oleh-lastry-20231438
"Jual BU Rumah Janur Elok , Kelapa Gading Permai (002)",5200000000,4,4,,Rumah Dijual,220,,Sebagian,,3,,2022-06-27,-6.146437,106.906188,"https://maps.google.com/maps?ll=-6.146437,106.906188&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jual-bu-rumah-janur-elok-kelapa-gading-permai-002-oleh-debbyana-20231346
Cluster Eropa Sedayu City Kelapa Gading Harga B U,3650000000,3,3,48.666.667,Rumah Dijual,107,75,Tak Berperabot,,1,,2022-06-27,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-eropa-sedayu-city-kelapa-gading-harga-b-u-oleh-martin-suwandono-20182200
"JUAL MURAH RUMAH HOEK DI KELAPA GADING, JAKARTA UTARA",5000000000,5,4,,Rumah Dijual,210,,,,,,2022-06-20,-6.158522,106.912138,"https://maps.google.com/maps?ll=-6.158522,106.912138&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jual-murah-rumah-hoek-di-kelapa-gading-jakarta-utara-oleh-ismail-tjitrabudi-17184463
Rumah Lux Kelapa Gading Akses 2 Mobil Tidak Banjir,11500000000,5,5,30.503.979,Rumah Dijual,500,377,,,9,,2022-06-20,,,,,https://www.rumah.com/listing-properti/dijual-rumah-lux-kelapa-gading-akses-2-mobil-tidak-banjir-oleh-elvin-18606999
"Di jual Rumah Kelapa Gading, Luas 6 x 20m",3700000000,3,3,30.833.333,Rumah Dijual,200,120,,,,,2022-06-20,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-kelapa-gading-luas-6-x-20m-oleh-silvia-20222417
Jual Cepat Rumah Baru (Brand New) Kelapa Gading Nias,3600000000,4,3,30.000.000,Rumah Dijual,176,120,Sebagian,,2,,2022-06-20,,,,,https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-baru-brand-new-kelapa-gading-nias-oleh-jeremi-16590115
"Rumah 2 Lantai Di Jalan Summagung, Area Kelapa Gading",5800000000,5,,32.222.222,Rumah Dijual,216,180,,,,,2022-06-20,,,,,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-di-jalan-summagung-area-kelapa-gading-oleh-aina-18267574
Dijual cepat rumah minimalis di Kelapa gading Jakarta Utara,5500000000,5,4,34.375.000,Rumah Dijual,220,160,Tak Berperabot,,2,,2022-06-20,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-minimalis-di-kelapa-gading-jakarta-utara-oleh-susilawati-20214045
Dijual rumah Hoek minimalis 2lt di Kelapa Gading Permai,11500000000,5,5,30.503.979,Rumah Dijual,500,377,,,9,,2022-07-11,-6.160455,106.905462,"https://maps.google.com/maps?ll=-6.160455,106.905462&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-hoek-minimalis-2lt-di-kelapa-gading-permai-oleh-susy-bangun-18920319
Dijual Rumah full Renov di Janur indah Kelapa Gading,6000000000,6,4,32.085.561,Rumah Dijual,330,187,,,,,2022-06-20,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-full-renov-di-janur-indah-kelapa-gading-oleh-ria-20210775
Jual Cepat Rumah Kelapa Gading Siap Huni Semi Furnished,4800000000,4,4,53.333.333,Rumah Dijual,250,90,Sebagian,,,,2022-06-20,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-kelapa-gading-siap-huni-semi-furnished-oleh-dewi-20096942
Rumah kelapa gading itung tanah 1lt 102m2 elok timur,1700000000,2,1,16.666.667,Rumah Dijual,72,102,Tak Berperabot,,1,,2022-06-20,,,,,https://www.rumah.com/listing-properti/dijual-rumah-kelapa-gading-itung-tanah-1lt-102m2-elok-timur-oleh-alex-tan-19661957
RUMAH JANUR ELOK KELAPA GADING JAKARTA UTARA (GFA) (15),4300000000,5,3,28.104.575,Rumah Dijual,216,153,Tak Berperabot,,,,2022-06-20,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-janur-elok-kelapa-gading-jakarta-utara-gfa-15-oleh-brigita-20202219
Dijual Rumah minimalis 2 lt di Kelapa Gading Permai,3500000000,4,4,26.515.152,Rumah Dijual,149,132,Tak Berperabot,,1,,2022-06-20,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-minimalis-2-lt-di-kelapa-gading-permai-oleh-herni-listiana-20205485
Rumah Siap Pakai Di Komplek BCS Area Kelapa Gading,2100000000,4,,13.375.796,Rumah Dijual,94,157,,,,,2022-06-20,,,,,https://www.rumah.com/listing-properti/dijual-rumah-siap-pakai-di-komplek-bcs-area-kelapa-gading-oleh-andreas-supriandi-halim-ameng-18464865
Rumah Siap Huni Di Jalan Arteri Area Kelapa Gading,10500000000,5,,37.500.000,Rumah Dijual,336,280,,,,,2022-06-20,,,,,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-di-jalan-arteri-area-kelapa-gading-oleh-andreas-supriandi-halim-ameng-18463284
"RUMAH DI GRIYA LESTARI KELAPA GADING, JAKARTA (EBU) (16)",1750000000,3,2,30.701.754,Rumah Dijual,77,57,Tak Berperabot,,1,,2022-06-20,-6.158845,106.894546,"https://maps.google.com/maps?ll=-6.158845,106.894546&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-di-griya-lestari-kelapa-gading-jakarta-ebu-16-oleh-brigita-20199556
Dijual rumah 2 lantai di janur elok kelapa gading,6500000000,6,4,34.759.358,Rumah Dijual,264,187,Tak Berperabot,,1,,2022-06-20,,,,,https://www.rumah.com/listing-properti/dijual-dijual-rumah-2-lantai-di-janur-elok-kelapa-gading-oleh-seyi-18161820
Dijual Rumah Tinggal 2. 5 Lantai di Kelapa Gading Permai.,1500000000,2,2,25.000.000,Rumah Dijual,90,60,,,,,2022-06-20,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-tinggal-2-5-lantai-di-kelapa-gading-permai-oleh-imelda-an-20199323
Cluster Eropa Sedayu City Kelapa Gading Dekat Old Shanghai,3650000000,3,3,48.666.667,Rumah Dijual,107,75,Tak Berperabot,,1,,2022-06-20,-6.187507,106.959384,"https://maps.google.com/maps?ll=-6.187507,106.959384&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-eropa-sedayu-city-kelapa-gading-dekat-old-shanghai-oleh-shirley-tirtosuharto-20182264
RUMAH BARU DI JANUR KUNING KELAPA GADING JAKARTA UTARA,4100000000,4,4,22.777.778,Rumah Dijual,102,180,,,,,2022-06-20,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-baru-di-janur-kuning-kelapa-gading-jakarta-utara-oleh-ai-fi-20196700
Rumah Jual Kelapa Gading Semi Furnished cocok utk Keluarga,3400000000,3,3,32.380.952,Rumah Dijual,260,105,,,,,2022-06-13,-6.160455,106.905462,"https://maps.google.com/maps?ll=-6.160455,106.905462&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-jual-kelapa-gading-semi-furnished-cocok-utk-keluarga-oleh-icha-18806005
Dijual Rumah di Kopyor Timur Kelapa Gading Jakarta Utara,2800000000,5,5,27.450.980,Rumah Dijual,300,102,Tak Berperabot,,1,,2022-06-13,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-kopyor-timur-kelapa-gading-jakarta-utara-oleh-viany-20191006
"Dijual Rumah Janur Elok, Kelapa Gading Permai Jakarta Utara",4600000000,5,4,30.065.359,Rumah Dijual,200,153,Tak Berperabot,,2,,2022-06-13,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-janur-elok-kelapa-gading-permai-jakarta-utara-oleh-viany-20190938
"Dijual Murah Banget Rumah di Kelapa Gading, Jakarta Utara",3950000000,3,2,29.044.118,Rumah Dijual,195,136,Sebagian,,1,,2022-06-11,,,,,https://www.rumah.com/listing-properti/dijual-dijual-murah-banget-rumah-di-kelapa-gading-jakarta-utara-oleh-dharmawan-tjoe-19840270
Dijual Rumah: Pegangsaan Indah Barat Kelapa Gading Jakarta Utara,2100000000,3,1,17.500.000,Rumah Dijual,90,120,,,,,2022-06-11,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-pegangsaan-indah-barat-kelapa-gading-jakarta-utara-oleh-yelly-saputra-19991626
"Dijual Cepat Rumah Bagus Di Kelapa Gading, Jakarta Utara.",27500000000,6,4,54.563.492,Rumah Dijual,960,504,,,10,,2022-06-11,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-bagus-di-kelapa-gading-jakarta-utara-oleh-yelly-saputra-19979032
Di jual rumah di cluster Lavender Kelapa gading Jakarta utara,4250000000,4,4,41.262.136,Rumah Dijual,215,103,,,,,2022-06-11,-6.160455,106.905462,"https://maps.google.com/maps?ll=-6.160455,106.905462&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-di-cluster-lavender-kelapa-gading-jakarta-utara-oleh-yelly-saputra-19761531
"Dijual Rumah Baru Minimalis 2, 5lt Di Kelapa Gading Permai",3800000000,4,3,31.666.667,Rumah Dijual,176,120,,,,,2022-06-11,,,,,https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-minimalis-2-5lt-di-kelapa-gading-permai-oleh-susy-bangun-18320934
Jual Cepat Rumah Baru Minimalis Cakep Kelapa Gading 9x20,6250000000,4,3,34.722.222,Rumah Dijual,300,180,,,,,2022-06-11,,,,,https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-baru-minimalis-cakep-kelapa-gading-9x20-oleh-vandi-16944591
"Di Jual Rumah Modern Minimalis Di Kelapa Gading, Jakarta Utara",2500000000,2,2,34.722.222,Rumah Dijual,80,72,Sebagian,,1,,2022-06-11,,,,,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-modern-minimalis-di-kelapa-gading-jakarta-utara-oleh-singgih-18595150
DIJUAL RUMAH MEWAH FULL FURNISHED FULL RENOVASI KELAPA GADING JAKUT,8800000000,8,5,48.888.889,Rumah Dijual,405,180,,,,,2022-06-11,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-full-furnished-full-renovasi-kelapa-gading-jakut-oleh-aming-20174440
"RUMAH TUA, HITUNG TANAH DI KOMPLEK WALIKOTA, KELAPA GADING",1850000000,3,1,14.453.125,Rumah Dijual,115,128,,,1,,2022-07-11,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-tua-hitung-tanah-di-komplek-walikota-kelapa-gading-oleh-hanny-koswidjaja-20168468
"Hanya 2M-an, Murah, Rumah Siap Huni di Kelapa Gading",2400000000,3,3,20.000.000,Rumah Dijual,200,120,Sebagian,,2,,2022-07-04,,,,,https://www.rumah.com/listing-properti/dijual-hanya-2m-an-murah-rumah-siap-huni-di-kelapa-gading-oleh-saleh-rais-19362071
"Rumah Kelapa Gading Artha Villa 300m, 4lt, cluster bebas banjir",17800000000,6,6,59.333.333,Rumah Dijual,1000,300,Tak Berperabot,,,,2022-07-09,-6.158845,106.894546,"https://maps.google.com/maps?ll=-6.158845,106.894546&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-kelapa-gading-artha-villa-300m-4lt-cluster-bebas-banjir-oleh-vina-19974304
"Rumah di kawasan elit kelapa gading, hook, luas dan mewah",25000000000,5,4,50.607.287,Rumah Dijual,819,494,,,,,2022-07-11,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-di-kawasan-elit-kelapa-gading-hook-luas-dan-mewah-oleh-yudha-ang-20259024
Rumah besar lokasi strategis di Jl Janur Indah Kelapa Gading,4450000000,5,4,29.084.967,Rumah Dijual,250,153,Sebagian,,2,,2022-07-09,-6.157231,106.90685,"https://maps.google.com/maps?ll=-6.157231,106.90685&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-besar-lokasi-strategis-di-jl-janur-indah-kelapa-gading-oleh-lusia-ester-15581645
"Disewakan/Dijual rumah di Cluster Lavender Kelapa Gading, Jakarta Utara",4300000000,4,4,41.747.573,Rumah Dijual,215,103,,,,,2022-07-08,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-disewakan-dijual-rumah-di-cluster-lavender-kelapa-gading-jakarta-utara-oleh-yen-yen-20058380
Dijual Rumah Luas Asri dan Bebas Banjir di Kelapa Gading,6900000000,8,6,15.646.259,Rumah Dijual,450,441,,,2,,2022-07-08,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-luas-asri-dan-bebas-banjir-di-kelapa-gading-oleh-winny-otto-19939705
HOT SALE! !! Rumah 3 lantai SHM murah daerah Kelapa Gading,3500000000,5,4,36.458.333,Rumah Dijual,170,96,,,,,2022-07-08,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-hot-sale-rumah-3-lantai-shm-murah-daerah-kelapa-gading-oleh-michael-ong-20305357
Dijual Rumah mewah siap huni Fully Furnished di Kelapa Gading,5000000000,5,3,30.864.198,Rumah Dijual,250,162,Lengkap,,2,,2022-07-08,-6.160455,106.905462,"https://maps.google.com/maps?ll=-6.160455,106.905462&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-siap-huni-fully-furnished-di-kelapa-gading-oleh-irene-dwi-18323137
"Rumah Brand New, Di Jalan Pelangi Kuning Area Kelapa Gading",4250000000,5,4,29.513.889,Rumah Dijual,250,144,,,,,2022-07-08,,,,,https://www.rumah.com/listing-properti/dijual-rumah-brand-new-di-jalan-pelangi-kuning-area-kelapa-gading-oleh-nining-bintoro-18028041
RUMAH SIAP HUNI DI JALAN PERMATA BIRU AREA KELAPA GADING,1790000000,4,2,29.833.333,Rumah Dijual,72,60,,,1,,2022-07-08,-6.160455,106.905462,"https://maps.google.com/maps?ll=-6.160455,106.905462&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-di-jalan-permata-biru-area-kelapa-gading-oleh-indrawati-19826601
Dijual rumah minimalis 2lt di Kelapa Gading Permai Jakarta Utara,3250000000,3,2,24.621.212,Rumah Dijual,149,132,Tak Berperabot,,2,,2022-07-07,-6.158845,106.894546,"https://maps.google.com/maps?ll=-6.158845,106.894546&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-minimalis-2lt-di-kelapa-gading-permai-jakarta-utara-oleh-maria-vie-20190257
RUMAH SUDAH RENOV BERLOKASI DI JANUR ELOK AREA KELAPA GADING,5750000000,6,,24.891.775,Rumah Dijual,277,231,,,1,,2022-07-07,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-sudah-renov-berlokasi-di-janur-elok-area-kelapa-gading-oleh-hanny-koswidjaja-20279329
SIAPA CEPAT DIA DAPAT! ! RUMAH KELAPA GADING CAKEP 8X18 GADING PELANGI,3450000000,5,5,23.958.333,Rumah Dijual,250,144,,,,,2022-07-07,,,,,https://www.rumah.com/listing-properti/dijual-siapa-cepat-dia-dapat-rumah-kelapa-gading-cakep-8x18-gading-pelangi-oleh-ronald-18431096
JUAL RUGI DIBAWAH NJOP! !! RUMAH KELAPA GADING 16X20 GRAND ORCHARD,7300000000,6,5,22.812.500,Rumah Dijual,400,320,,,,,2022-07-07,,,,,https://www.rumah.com/listing-properti/dijual-jual-rugi-dibawah-njop-rumah-kelapa-gading-16x20-grand-orchard-oleh-ronald-18532167
BRAND NEW! ! RUMAH JANUR ELOK KELAPA GADING 11X17 MINIMALIS CAKEPP,6000000000,6,5,32.085.561,Rumah Dijual,200,187,,,,,2022-07-07,,,,,https://www.rumah.com/listing-properti/dijual-brand-new-rumah-janur-elok-kelapa-gading-11x17-minimalis-cakepp-oleh-ronald-17555328
"Dijual rumah Brand New di Sumagung, jalanan lebar di kelapa Gading",6250000000,5,4,34.722.222,Rumah Dijual,310,180,,,,,2022-07-07,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-brand-new-di-sumagung-jalanan-lebar-di-kelapa-gading-oleh-suni-20105126
"KODE :17116(Ad) Rumah Dijual Kelapa Gading, Luas 935 Meter",34595000000,8,5,37.000.000,Rumah Dijual,935,935,,,,,2022-07-05,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-kode-17116-ad-rumah-dijual-kelapa-gading-luas-935-meter-oleh-djony-runtukahu-20300042
Jual Cepat BU Rumah di Pelang Kelapa Gading Jakarta Utara,2700000000,2,2,28.125.000,Rumah Dijual,96,96,,,,,2022-07-05,-6.160455,106.905462,"https://maps.google.com/maps?ll=-6.160455,106.905462&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jual-cepat-bu-rumah-di-pelang-kelapa-gading-jakarta-utara-oleh-lie-hoa-18768650
Dijual Rumah Kost Strategis di Sumarecon Kelapa Gading Jakarta Utara,6250000000,10,4,29.904.306,Rumah Dijual,363,209,,,4,,2022-07-05,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-kost-strategis-di-sumarecon-kelapa-gading-jakarta-utara-oleh-maona-ong-19752610
"KODE :17116(Ad) Rumah Dijual Kelapa Gading, Luas 935 Meter",34595000000,8,5,37.000.000,Rumah Dijual,935,935,,,,,2022-07-05,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-kode-17116-ad-rumah-dijual-kelapa-gading-luas-935-meter-oleh-ferdy-rinaldi-20296888
RUMAH MURAH SIAP HUNI DI SHERWOOD RESIDENCE AREA KELAPA GADING,7600000000,6,5,56.296.296,Rumah Dijual,345,135,,,,,2022-07-04,,,,,https://www.rumah.com/listing-properti/dijual-rumah-murah-siap-huni-di-sherwood-residence-area-kelapa-gading-oleh-indrawati-18949690
Dijual Rumah Murah di Pelepah Indah Siaphuni Minimalis Kelapa Gading,6000000000,4,3,27.272.727,Rumah Dijual,225,220,Tak Berperabot,,1,,2022-07-04,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-murah-di-pelepah-indah-siaphuni-minimalis-kelapa-gading-oleh-nancy-20293402
Dijual Rumah Murah di Pelepah Indah Siaphuni Minimalis Kelapa Gading,3300000000,3,3,32.352.941,Rumah Dijual,160,102,Tak Berperabot,,1,,2022-07-04,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-murah-di-pelepah-indah-siaphuni-minimalis-kelapa-gading-oleh-nancy-20292881
"Kos an rapi, full, roi tinggi di kelapa gading jakut",3400000000,10,8,32.380.952,Rumah Dijual,200,105,Lengkap,,1,,2022-07-04,-6.158845,106.894546,"https://maps.google.com/maps?ll=-6.158845,106.894546&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-kos-an-rapi-full-roi-tinggi-di-kelapa-gading-jakut-oleh-titi-20287902
"Rumah kost 12 kt, lojasi strategus di kelapa gading jakut",2000000000,10,5,10.000.000,Rumah Dijual,102,200,Lengkap,,1,,2022-07-04,-6.158845,106.894546,"https://maps.google.com/maps?ll=-6.158845,106.894546&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-kost-12-kt-lojasi-strategus-di-kelapa-gading-jakut-oleh-titi-19856734
"Di Jual Rumah Kost di Kelapa Gading, Strategis sekali, dekat Mall",3750000000,10,10,36.764.706,Rumah Dijual,220,102,Lengkap,,2,,2022-07-04,,,,,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-kost-di-kelapa-gading-strategis-sekali-dekat-mall-oleh-weijung-herman-17844750
"KODE :17116(Ad) Rumah Dijual Kelapa Gading, Luas 935 Meter",34595000000,8,5,37.000.000,Rumah Dijual,935,935,,,,,2022-07-04,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-kode-17116-ad-rumah-dijual-kelapa-gading-luas-935-meter-oleh-andi-20284112
"Dijual rumah MURAH BRAND NEW di cengkir barat, Kelapa Gading",2900000000,3,3,32.222.222,Rumah Dijual,120,90,Tak Berperabot,,1,,2022-07-04,,,,,https://www.rumah.com/listing-properti/dijual-dijual-rumah-murah-brand-new-di-cengkir-barat-kelapa-gading-oleh-weijung-herman-19501919
Dijual cepat Rumah Janur kuning residence kelapa gading Jakarta Utara,2750000000,3,3,20.833.333,Rumah Dijual,200,132,,,2,,2022-07-04,-6.161309,106.904982,"https://maps.google.com/maps?ll=-6.161309,106.904982&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-janur-kuning-residence-kelapa-gading-jakarta-utara-oleh-hendra-ks-20280865
